"","spam","to_multiple","from","cc","sent_email","image","attach","dollar","winner","inherit","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"1224",0,"no","yes","no","no","no","no","yes","no","no","no",18.523,347,"HTML","no","no","no",3,"small"
"1225",0,"yes","yes","no","yes","no","no","no","no","no","no",51.221,1497,"Plain","yes","no","no",2,"small"
"1226",0,"no","yes","no","yes","no","no","yes","no","no","no",7.966,237,"HTML","yes","no","no",14,"big"
"1227",0,"no","yes","no","yes","no","no","no","no","yes","no",18.523,888,"HTML","no","yes","no",14,"big"
"1228",0,"no","yes","no","no","no","no","yes","no","no","no",10.875,264,"HTML","no","no","no",6,"big"
"1229",0,"no","yes","yes","yes","no","no","no","no","no","no",20.578,420,"HTML","yes","no","no",0,"small"
"1230",0,"no","yes","no","yes","no","no","no","no","no","no",5.158,85,"HTML","yes","no","no",7,"small"
"1231",0,"no","yes","no","no","no","no","yes","no","yes","no",11.876,269,"HTML","no","no","no",7,"small"
"1232",0,"no","yes","no","no","no","no","no","no","no","yes",1.362,32,"Plain","no","no","no",1,"none"
"1233",0,"no","yes","no","no","no","no","no","no","no","yes",1.091,25,"Plain","no","no","no",1,"none"
"1234",0,"no","yes","no","yes","no","no","no","no","no","no",0.069,6,"Plain","no","yes","no",1,"none"
"1235",0,"no","yes","no","no","no","no","no","no","yes","no",7.956,192,"HTML","no","no","no",5,"small"
"1236",0,"no","yes","yes","yes","no","no","no","no","no","no",28.655,609,"HTML","yes","no","no",2,"small"
"1237",0,"no","yes","no","yes","no","no","yes","no","yes","no",31.283,1299,"HTML","yes","yes","no",20,"big"
"1238",0,"no","yes","no","yes","no","no","no","no","no","no",9.52,218,"HTML","yes","no","no",4,"small"
"1239",0,"yes","yes","no","no","no","yes","no","no","no","no",11.059,224,"HTML","no","no","no",0,"big"
"1240",0,"yes","yes","yes","yes","no","no","no","no","no","no",0.69,24,"HTML","no","yes","no",6,"none"
"1241",0,"no","yes","yes","yes","no","no","no","no","no","no",3.078,93,"HTML","yes","yes","no",14,"small"
"1242",0,"no","yes","yes","no","no","no","no","no","no","no",5.757,154,"HTML","yes","yes","no",9,"big"
"1243",0,"no","yes","no","yes","no","no","no","no","no","no",4.908,135,"HTML","yes","yes","no",18,"small"
"1244",0,"no","yes","no","yes","no","no","no","no","no","no",6.379,179,"HTML","yes","yes","no",24,"small"
"1245",0,"no","yes","no","no","no","no","no","no","no","no",4.162,105,"HTML","no","no","no",1,"small"
"1246",0,"no","yes","no","yes","no","no","no","no","no","no",8.57,243,"HTML","yes","yes","no",26,"small"
"1247",0,"no","yes","yes","yes","no","no","no","no","no","no",29.186,678,"HTML","yes","no","no",2,"small"
"1248",0,"no","yes","yes","yes","no","no","no","no","no","no",7.673,175,"HTML","yes","no","no",6,"small"
"1249",0,"no","yes","no","yes","no","no","no","no","no","no",3.343,95,"HTML","yes","no","no",8,"small"
"1250",0,"no","yes","yes","no","no","no","yes","no","no","no",10.8,137,"Plain","no","yes","no",2,"small"
"1251",0,"no","yes","no","yes","no","no","no","no","no","no",5.864,142,"HTML","yes","no","no",6,"small"
"1252",0,"no","yes","no","yes","no","no","no","no","no","no",16.41,422,"HTML","yes","no","no",6,"small"
"1253",0,"no","yes","no","no","no","no","no","no","no","no",0.413,12,"Plain","no","no","no",0,"none"
"1254",0,"no","yes","no","yes","no","no","no","no","no","no",13.102,339,"HTML","yes","no","no",4,"small"
"1255",0,"no","yes","no","no","no","no","no","no","no","no",1.552,29,"Plain","no","no","no",1,"none"
"1256",0,"no","yes","yes","no","no","no","no","no","no","no",3.223,78,"HTML","yes","no","no",0,"big"
"1257",0,"yes","yes","no","no","no","yes","no","no","no","no",1.452,46,"Plain","yes","no","no",0,"small"
"1258",0,"yes","yes","no","yes","no","yes","no","no","no","no",5.39,90,"HTML","no","no","no",2,"small"
"1259",0,"no","yes","no","yes","no","no","no","no","no","no",47.081,1307,"HTML","no","no","no",13,"big"
"1260",0,"no","yes","no","no","no","no","yes","no","no","no",9.351,152,"HTML","no","yes","no",12,"small"
"1261",0,"yes","yes","no","no","no","no","no","no","no","no",11.639,240,"HTML","no","no","no",5,"small"
"1262",0,"yes","yes","no","no","no","no","no","no","no","no",31.695,419,"Plain","no","no","no",1,"big"
"1263",0,"yes","yes","no","yes","no","no","no","no","no","no",8.78,254,"HTML","yes","no","no",7,"small"
"1264",0,"no","yes","no","no","no","no","no","no","no","yes",11.229,287,"HTML","no","no","no",36,"small"
"1265",0,"no","yes","yes","yes","no","no","no","no","no","no",10.101,240,"HTML","yes","no","no",6,"small"
"1266",0,"yes","yes","no","no","no","no","no","no","no","no",1.2,26,"Plain","yes","no","no",0,"small"
"1267",0,"no","yes","no","no","no","no","no","no","no","no",1.475,18,"Plain","no","no","no",0,"big"
"1268",0,"yes","yes","no","no","no","no","no","no","no","no",1.825,37,"Plain","yes","no","no",0,"small"
"1269",0,"no","yes","yes","yes","no","no","no","no","no","no",10.38,293,"HTML","yes","no","no",4,"big"
"1270",0,"yes","yes","no","no","no","no","no","no","no","no",2.905,63,"Plain","yes","no","no",0,"small"
"1271",0,"no","yes","no","no","no","no","yes","no","no","no",4.55,97,"Plain","no","no","no",0,"small"
"1272",0,"no","yes","no","no","no","no","no","no","no","no",12.022,282,"HTML","no","no","no",0,"small"
"1273",0,"no","yes","no","no","no","no","no","no","no","no",2.034,41,"Plain","no","no","no",0,"small"
"1274",0,"no","yes","no","yes","no","no","no","no","no","no",0.729,21,"HTML","yes","no","no",0,"small"
"1275",0,"yes","yes","no","no","no","no","no","no","no","no",0.554,18,"Plain","no","yes","no",2,"small"
"1276",0,"no","yes","no","no","no","no","no","no","no","no",12.46,152,"HTML","no","no","no",9,"big"
"1277",0,"no","yes","yes","yes","no","no","no","no","no","no",13.418,333,"HTML","yes","no","no",6,"small"
"1278",0,"no","yes","no","no","no","no","no","no","no","no",3.596,84,"HTML","yes","no","no",2,"small"
"1279",0,"no","yes","no","yes","no","no","no","no","no","no",57.538,1616,"HTML","yes","no","no",15,"big"
"1280",0,"no","yes","no","no","no","no","yes","yes","no","yes",25.719,430,"HTML","no","no","no",7,"big"
"1281",0,"no","yes","no","yes","no","no","no","no","no","no",0.428,17,"HTML","no","no","no",4,"none"
"1282",0,"yes","yes","no","yes","no","no","yes","no","no","no",12.299,257,"HTML","no","no","no",0,"small"
"1283",0,"no","yes","yes","yes","no","no","no","no","no","no",14.809,371,"HTML","yes","no","no",6,"small"
"1284",0,"no","yes","no","no","no","no","yes","no","no","no",66.809,1601,"HTML","no","yes","no",454,"small"
"1285",0,"no","yes","no","no","no","no","no","no","no","no",24.409,457,"HTML","no","no","no",2,"small"
"1286",0,"no","yes","no","no","no","no","no","no","no","no",4.852,128,"HTML","no","no","no",5,"small"
"1287",0,"no","yes","no","no","no","no","no","no","no","no",8.235,208,"HTML","no","no","no",7,"small"
"1288",0,"no","yes","no","no","no","no","no","no","no","no",2.983,74,"HTML","no","no","no",0,"small"
"1289",0,"no","yes","no","no","no","no","no","no","no","no",2.374,100,"Plain","yes","no","no",2,"small"
"1290",0,"no","yes","no","no","no","no","yes","no","no","no",16.977,210,"HTML","no","yes","no",12,"small"
"1291",0,"no","yes","yes","no","no","no","no","no","no","no",1.925,50,"HTML","yes","no","no",0,"small"
"1292",0,"no","yes","no","yes","no","no","no","no","no","no",2.755,78,"HTML","yes","no","no",10,"small"
"1293",0,"yes","yes","no","no","no","no","no","no","no","no",5.367,58,"Plain","no","no","no",0,"small"
"1294",0,"no","yes","no","no","no","no","no","no","no","no",31.813,416,"Plain","no","no","no",0,"none"
"1295",0,"no","yes","no","yes","no","no","no","no","no","no",6.706,158,"HTML","yes","no","no",0,"small"
"1296",0,"no","yes","no","yes","no","no","no","no","no","no",6.161,143,"HTML","yes","no","no",2,"small"
"1297",0,"no","yes","yes","yes","no","no","no","no","no","no",6.256,142,"HTML","yes","no","no",2,"small"
"1298",0,"no","yes","yes","yes","no","no","yes","no","no","no",16.209,315,"HTML","yes","no","no",0,"small"
"1299",0,"no","yes","no","no","no","no","no","no","no","no",0.527,18,"HTML","no","no","no",0,"none"
"1300",0,"no","yes","no","no","no","no","no","no","no","no",0.699,17,"Plain","no","no","no",0,"small"
"1301",0,"no","yes","no","no","no","no","no","no","no","no",3.347,93,"HTML","yes","no","no",8,"small"
"1302",0,"no","yes","no","no","no","no","no","no","no","no",7.1,121,"HTML","no","no","no",1,"small"
"1303",0,"no","yes","no","yes","no","no","no","no","no","no",0.833,20,"HTML","no","no","no",0,"none"
"1304",0,"no","yes","no","yes","yes","yes","no","no","no","no",0.869,25,"HTML","yes","no","no",2,"big"
"1305",0,"no","yes","no","no","no","no","no","no","no","no",9.882,197,"HTML","no","no","no",0,"big"
"1306",0,"no","yes","no","yes","no","no","no","no","no","no",18.501,525,"HTML","yes","no","no",6,"small"
"1307",0,"no","yes","no","no","no","no","no","no","no","no",2.221,56,"HTML","no","no","no",3,"small"
"1308",0,"no","yes","no","no","no","no","no","no","no","no",8.028,134,"HTML","no","no","no",1,"small"
"1309",0,"no","yes","no","yes","no","no","no","no","no","no",1.668,33,"HTML","yes","yes","no",4,"small"
"1310",0,"no","yes","no","no","no","no","no","no","no","no",9.947,200,"HTML","no","no","no",32,"small"
"1311",0,"no","yes","no","no","no","no","yes","no","yes","no",7.716,187,"HTML","no","no","no",5,"small"
"1312",0,"no","yes","no","no","no","no","yes","no","yes","no",19.813,422,"HTML","no","no","no",11,"small"
"1313",0,"no","yes","yes","yes","no","no","no","no","no","no",16.25,413,"HTML","yes","no","no",6,"small"
"1314",0,"yes","yes","no","no","yes","yes","no","no","no","no",20.451,383,"HTML","no","yes","no",7,"small"
"1315",0,"no","yes","yes","yes","no","no","no","no","no","no",18.709,514,"HTML","yes","no","no",10,"small"
"1316",0,"no","yes","no","yes","no","no","no","no","no","no",0.605,18,"HTML","yes","no","no",2,"small"
"1317",0,"yes","yes","no","no","yes","yes","no","no","no","no",22.436,315,"Plain","no","yes","no",1,"small"
"1318",0,"no","yes","yes","yes","no","no","no","no","no","no",23.191,678,"HTML","yes","no","no",10,"small"
"1319",0,"no","yes","no","no","no","no","no","no","no","no",5.644,100,"HTML","no","no","no",3,"small"
"1320",0,"no","yes","no","no","no","no","yes","no","no","no",11.714,177,"HTML","no","yes","no",26,"small"
"1321",0,"no","yes","yes","yes","no","yes","no","no","no","no",25.353,738,"HTML","yes","no","no",10,"small"
"1322",0,"no","yes","no","no","no","no","no","no","no","yes",0.402,34,"Plain","no","no","no",0,"small"
"1323",0,"no","yes","no","no","no","no","yes","no","no","no",26.135,493,"HTML","no","no","no",55,"small"
"1324",0,"no","yes","no","yes","no","no","no","no","no","no",5.443,145,"HTML","yes","no","no",10,"small"
"1325",0,"no","yes","no","no","no","no","no","no","no","no",27.639,680,"HTML","no","yes","no",5,"small"
"1326",0,"no","yes","no","no","no","no","no","no","no","no",5.405,96,"HTML","no","yes","no",2,"small"
"1327",0,"no","yes","no","no","no","no","no","no","no","no",20.078,518,"HTML","no","no","no",46,"small"
"1328",0,"yes","yes","no","no","yes","yes","no","no","no","no",5.53,91,"Plain","no","no","no",0,"big"
"1329",0,"no","yes","no","yes","no","yes","no","no","no","no",2.279,64,"HTML","no","no","no",2,"small"
"1330",0,"yes","yes","no","yes","no","no","no","no","no","no",0.571,14,"HTML","no","no","no",2,"none"
"1331",0,"no","yes","no","yes","no","no","no","no","no","no",0.116,4,"HTML","no","no","no",0,"none"
"1332",0,"no","yes","no","yes","no","no","no","no","no","no",1.654,41,"HTML","yes","no","no",2,"small"
"1333",0,"no","yes","no","yes","no","no","no","no","no","no",1.717,45,"HTML","yes","no","no",2,"small"
"1334",0,"no","yes","no","yes","no","no","no","no","no","no",2.276,59,"HTML","yes","no","no",2,"small"
"1335",0,"no","yes","no","yes","no","no","no","no","no","no",6.417,172,"HTML","yes","no","no",12,"small"
"1336",0,"no","yes","no","yes","no","no","no","no","no","no",5.122,137,"HTML","yes","no","no",2,"small"
"1337",0,"no","yes","yes","yes","no","no","no","no","no","no",27.612,817,"HTML","yes","no","no",10,"small"
"1338",0,"no","yes","no","yes","no","no","no","no","no","no",10.834,279,"HTML","yes","no","no",12,"small"
"1339",0,"no","yes","no","yes","no","no","no","no","no","no",6.985,200,"HTML","yes","no","no",2,"small"
"1340",0,"no","yes","no","no","no","no","yes","no","no","no",18.703,387,"HTML","no","no","no",21,"big"
"1341",0,"no","yes","no","no","no","no","no","no","no","no",1.303,26,"Plain","no","no","no",0,"small"
"1342",0,"no","yes","no","no","no","no","no","no","no","no",27.331,490,"HTML","no","no","no",29,"small"
"1343",0,"no","yes","no","no","no","no","no","no","no","no",11.73,323,"HTML","no","yes","no",0,"small"
"1344",0,"no","yes","no","yes","no","no","no","no","no","no",1.673,35,"HTML","no","no","no",0,"small"
"1345",0,"yes","yes","no","no","no","no","no","no","no","no",12.465,182,"Plain","no","no","no",0,"small"
"1346",0,"no","yes","no","no","yes","yes","no","no","no","no",6.279,162,"HTML","yes","no","no",0,"small"
"1347",0,"no","yes","no","yes","no","no","no","no","no","no",5.251,119,"HTML","yes","no","no",0,"small"
"1348",0,"no","yes","no","yes","no","no","no","no","no","no",15.01,403,"HTML","yes","no","no",14,"small"
"1349",0,"no","yes","no","yes","no","no","no","no","no","no",6.613,165,"HTML","yes","no","no",4,"small"
"1350",0,"no","yes","no","no","no","no","yes","no","no","no",25.589,670,"HTML","no","no","no",7,"big"
"1351",0,"no","yes","no","no","no","no","no","no","no","no",11.964,327,"HTML","no","yes","no",0,"small"
"1352",0,"yes","yes","no","no","no","no","no","no","no","no",2.81,42,"Plain","no","yes","no",2,"small"
"1353",0,"no","yes","no","no","no","no","yes","no","no","no",19.84,255,"HTML","no","yes","no",24,"big"
"1354",0,"yes","yes","no","no","no","no","no","no","no","no",4.299,65,"Plain","no","yes","no",2,"small"
"1355",0,"no","yes","no","yes","no","no","no","no","no","no",1.208,30,"HTML","no","no","no",2,"small"
"1356",0,"no","yes","no","yes","no","no","no","no","no","no",1.139,63,"Plain","yes","no","no",2,"none"
"1357",0,"no","yes","no","no","no","no","no","no","no","no",1.073,36,"Plain","no","no","no",0,"small"
"1358",0,"no","yes","yes","yes","no","no","no","no","no","no",3.159,80,"HTML","yes","no","no",4,"small"
"1359",0,"no","yes","no","yes","no","no","no","no","no","no",1.768,23,"Plain","yes","no","no",2,"none"
"1360",0,"no","yes","yes","yes","no","no","no","no","no","no",5.098,136,"HTML","yes","no","no",6,"small"
"1361",0,"no","yes","no","yes","yes","yes","no","no","no","no",8.542,210,"HTML","yes","no","no",4,"small"
"1362",0,"no","yes","no","yes","no","no","no","no","no","no",7.565,196,"HTML","yes","no","no",0,"small"
"1363",0,"no","yes","no","no","no","no","yes","no","no","no",6.06,78,"HTML","no","no","no",2,"small"
"1364",0,"no","yes","no","yes","no","no","no","no","no","no",7.018,169,"HTML","yes","no","no",0,"small"
"1365",0,"no","yes","no","no","no","no","no","no","no","no",1.619,24,"HTML","no","no","no",0,"big"
"1366",0,"no","yes","no","no","no","no","no","no","no","no",1.153,19,"HTML","no","no","no",0,"big"
"1367",0,"yes","yes","no","yes","no","no","no","no","no","no",0.321,12,"Plain","no","no","no",0,"none"
"1368",0,"no","yes","no","yes","no","no","no","no","no","no",4.375,107,"HTML","yes","no","no",6,"big"
"1369",0,"no","yes","no","no","no","no","yes","no","no","no",164.843,3589,"HTML","no","no","no",1197,"big"
"1370",0,"no","yes","no","no","no","no","no","no","no","no",8.289,232,"HTML","no","no","no",7,"small"
"1371",0,"no","yes","no","yes","no","no","no","no","no","no",6.51,169,"HTML","yes","no","no",10,"big"
"1372",0,"no","yes","no","no","no","no","no","no","no","no",11.744,323,"HTML","no","yes","no",0,"small"
"1373",0,"no","yes","yes","yes","no","no","no","no","no","no",0.944,22,"Plain","yes","no","no",0,"small"
"1374",0,"yes","yes","no","no","no","no","no","no","no","no",0.546,25,"Plain","yes","no","no",1,"small"
"1375",0,"no","yes","no","no","no","no","no","no","no","no",11.282,313,"HTML","no","yes","no",0,"small"
"1376",0,"yes","yes","yes","yes","no","no","no","no","no","no",1.969,62,"HTML","yes","no","no",2,"small"
"1377",0,"no","yes","yes","yes","no","no","no","no","no","no",6.857,135,"HTML","yes","no","no",10,"big"
"1378",0,"no","yes","no","no","no","no","no","no","no","no",11.802,325,"HTML","no","yes","no",0,"small"
"1379",0,"no","yes","no","no","no","no","yes","no","no","no",0.972,13,"Plain","no","no","no",0,"small"
"1380",0,"no","yes","no","no","no","no","yes","no","no","no",61.721,981,"HTML","no","no","no",1,"small"
"1381",0,"no","yes","no","no","no","no","no","no","no","no",16.528,304,"HTML","no","no","no",1,"big"
"1382",0,"no","yes","no","no","no","no","yes","no","yes","no",20.511,432,"HTML","no","no","no",13,"big"
"1383",0,"no","yes","no","no","no","no","no","no","no","no",9.833,200,"HTML","no","no","no",32,"small"
"1384",0,"no","yes","no","no","no","no","no","no","no","yes",0.978,14,"Plain","no","no","no",0,"small"
"1385",0,"no","yes","no","no","no","no","yes","no","no","no",30.075,401,"HTML","no","no","no",9,"small"
"1386",0,"no","yes","no","no","no","no","yes","no","no","no",4.56,98,"HTML","no","no","no",2,"big"
"1387",0,"no","yes","no","no","no","no","yes","no","yes","no",7.964,193,"HTML","no","no","no",5,"small"
"1388",0,"no","yes","yes","yes","no","no","no","no","no","no",30.096,947,"HTML","yes","no","no",12,"small"
"1389",0,"no","yes","no","no","no","no","no","no","no","yes",1.397,31,"HTML","no","no","no",2,"small"
"1390",0,"yes","yes","no","no","yes","yes","no","no","no","no",6.433,141,"HTML","no","no","no",1,"small"
"1391",0,"no","yes","no","no","no","no","no","no","no","no",11.827,326,"HTML","no","yes","no",0,"small"
"1392",0,"yes","yes","no","yes","no","no","no","no","no","no",43.622,1260,"HTML","no","no","no",11,"big"
"1393",0,"no","yes","no","yes","yes","yes","no","no","no","no",10.812,288,"HTML","yes","no","no",4,"small"
